max_cc,moa,dam,loc,lcom,npm,CC,ce,noc,ca,rfc,bug
1.0,0.0,0.0,9.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0
3.0,2.0,1.0,82.0,6.0,8.0,0.0,3.0,0.0,0.0,15.0,0.0
1.0,0.0,0.0,9.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0
1.0,0.0,1.0,27.0,0.0,3.0,0.0,6.0,0.0,0.0,8.0,0.0
1.0,0.0,0.0,93.0,6.0,2.0,0.290909,3.0,0.0,0.0,23.0,0.0
5.0,0.0,1.0,378.0,0.0,2.0,0.110937,14.0,0.0,3.0,54.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
3.0,1.0,1.0,61.0,8.0,4.0,0.0,8.0,0.0,2.0,16.0,2.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,4.0,0.8,297.0,83.0,12.0,0.0,10.0,2.0,2.0,47.0,6.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,0.0,1.0,52.0,0.0,4.0,0.0,2.0,0.0,4.0,14.0,0.0
4.0,1.0,1.0,152.0,0.0,5.0,0.0,6.0,0.0,1.0,26.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
3.0,0.0,1.0,80.0,0.0,4.0,0.0,4.0,0.0,0.0,17.0,0.0
1.0,0.0,1.0,59.0,0.0,2.0,0.0,6.0,0.0,2.0,18.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
13.0,5.0,0.7,434.0,145.0,16.0,0.0,19.0,0.0,6.0,67.0,13.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.68,,,,,
,,,,,,1.0,,,,,
,,,,,,1.0,,,,,
1.0,0.0,1.0,127.0,37.0,4.0,0.0,6.0,2.0,2.0,30.0,0.0
1.0,1.0,1.0,85.0,0.0,4.0,0.0,5.0,0.0,1.0,17.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,1.0,1.0,66.0,0.0,7.0,0.0,6.0,1.0,1.0,18.0,1.0
1.0,1.0,1.0,81.0,3.0,7.0,0.0,4.0,14.0,23.0,19.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.0,1.0,1.0,89.0,5.0,4.0,0.0,7.0,2.0,5.0,19.0,0.0
,,,,,,0.473896,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,1.0,1.0,41.0,0.0,4.0,0.0,4.0,0.0,5.0,12.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,0.0,47.0,1.0,2.0,0.0,4.0,0.0,1.0,14.0,3.0
,,,,,,0.234043,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.513514,,,,,
,,,,,,1.0,,,,,
,,,,,,0.513514,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,1.0,1.0,41.0,0.0,5.0,0.0,5.0,1.0,4.0,13.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.1875,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
8.0,2.0,1.0,444.0,46.0,16.0,0.659341,8.0,1.0,7.0,45.0,1.0
8.0,2.0,1.0,214.0,26.0,9.0,0.416667,8.0,0.0,1.0,35.0,2.0
1.0,7.0,0.142857143,89.0,4.0,2.0,0.0,1.0,0.0,12.0,7.0,1.0
1.0,1.0,1.0,39.0,0.0,2.0,0.0,4.0,0.0,1.0,11.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,1.0,1.0,340.0,42.0,8.0,0.0,14.0,2.0,7.0,53.0,4.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.471503,,,,,
,,,,,,0.0,,,,,
,,,,,,1.0,,,,,
,,,,,,1.0,,,,,
,,,,,,0.481481,,,,,
,,,,,,0.0,,,,,
,,,,,,1.0,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
5.0,0.0,1.0,177.0,39.0,5.0,0.0,12.0,0.0,4.0,40.0,2.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,1.0,1.0,27.0,0.0,3.0,0.0,3.0,0.0,1.0,9.0,0.0
1.0,2.0,1.0,88.0,5.0,3.0,0.0,13.0,0.0,2.0,25.0,2.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
8.0,0.0,1.0,328.0,379.0,29.0,0.0,2.0,0.0,8.0,49.0,4.0
,,,,,,0.598485,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,0.0,0.0,66.0,21.0,4.0,0.0,6.0,0.0,2.0,18.0,1.0
,,,,,,0.243243,,,,,
,,,,,,0.0,,,,,
3.0,1.0,1.0,223.0,54.0,4.0,0.0,13.0,0.0,1.0,44.0,2.0
3.0,3.0,1.0,142.0,0.0,5.0,0.0,11.0,0.0,3.0,26.0,0.0
,,,,,,0.0,,,,,
1.0,1.0,1.0,82.0,0.0,4.0,0.0,7.0,0.0,1.0,17.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.288462,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.541667,,,,,
,,,,,,1.0,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
3.0,1.0,0.333333333,125.0,4.0,3.0,0.0,10.0,0.0,1.0,31.0,1.0
,,,,,,0.342742,,,,,
,,,,,,1.0,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,1.0,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,2.0,1.0,84.0,0.0,5.0,0.0,6.0,0.0,1.0,26.0,2.0
,,,,,,0.200743,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
4.0,0.0,1.0,248.0,300.0,27.0,0.0,7.0,0.0,3.0,44.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,1.0,120.0,7.0,9.0,0.0,3.0,0.0,1.0,19.0,3.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
3.0,0.0,1.0,315.0,0.0,15.0,0.0,4.0,0.0,3.0,35.0,2.0
1.0,0.0,1.0,17.0,0.0,2.0,0.0,3.0,0.0,1.0,5.0,0.0
,,,,,,0.68,,,,,
,,,,,,1.0,,,,,
,,,,,,1.0,,,,,
1.0,1.0,1.0,56.0,0.0,4.0,0.0,7.0,0.0,1.0,19.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.588235,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,2.0,1.0,304.0,0.0,3.0,0.0,11.0,0.0,1.0,33.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,0.0,0.0,31.0,1.0,2.0,0.0,7.0,0.0,2.0,8.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,1.0,1.0,46.0,0.0,2.0,0.0,5.0,0.0,1.0,10.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.305556,,,,,
,,,,,,1.0,,,,,
3.0,2.0,1.0,103.0,4.0,6.0,0.0,5.0,1.0,4.0,25.0,2.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0
2.0,1.0,1.0,50.0,0.0,4.0,0.0,5.0,0.0,1.0,15.0,2.0
1.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,4.0,3.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
6.0,0.0,1.0,121.0,4.0,2.0,0.0,5.0,0.0,1.0,24.0,2.0
,,,,,,0.287958,,,,,
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0
,,,,,,0.0,,,,,
2.0,3.0,1.0,126.0,1.0,6.0,0.0,10.0,0.0,1.0,24.0,0.0
2.0,0.0,1.0,57.0,8.0,5.0,0.0,2.0,0.0,0.0,10.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0
1.0,2.0,1.0,32.0,0.0,3.0,0.0,3.0,0.0,1.0,8.0,0.0
1.0,0.0,1.0,96.0,30.0,5.0,0.0,7.0,0.0,1.0,24.0,0.0
,,,,,,0.0,,,,,
7.0,0.0,0.769230769,758.0,576.0,37.0,0.0,8.0,0.0,1.0,86.0,0.0
1.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0
3.0,3.0,1.0,180.0,100.0,11.0,0.0,8.0,0.0,2.0,35.0,0.0
3.0,1.0,1.0,162.0,26.0,6.0,0.0,11.0,0.0,2.0,31.0,0.0
1.0,2.0,1.0,28.0,0.0,4.0,0.0,2.0,0.0,1.0,5.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0
4.0,0.0,0.0,47.0,6.0,4.0,0.0,6.0,0.0,4.0,12.0,3.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
9.0,0.0,1.0,275.0,122.0,16.0,0.0,7.0,0.0,3.0,40.0,3.0
3.0,4.0,1.0,157.0,129.0,16.0,0.0,11.0,0.0,3.0,35.0,2.0
1.0,1.0,1.0,31.0,0.0,4.0,0.0,5.0,0.0,2.0,8.0,2.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.541667,,,,,
,,,,,,1.0,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,11.0,3.0,0.0
1.0,1.0,1.0,24.0,0.0,1.0,0.0,4.0,0.0,1.0,7.0,0.0
1.0,0.0,1.0,38.0,0.0,4.0,0.0,4.0,2.0,2.0,12.0,0.0
1.0,0.0,0.0,47.0,3.0,2.0,0.0,3.0,3.0,3.0,12.0,0.0
1.0,0.0,0.0,24.0,1.0,1.0,0.0,3.0,0.0,2.0,7.0,0.0
2.0,0.0,1.0,30.0,0.0,1.0,0.0,3.0,0.0,4.0,5.0,0.0
3.0,2.0,1.0,168.0,5.0,8.0,0.0,5.0,0.0,1.0,27.0,0.0
1.0,0.0,0.0,32.0,3.0,2.0,0.0,3.0,0.0,4.0,10.0,0.0
3.0,1.0,1.0,124.0,43.0,10.0,0.0,3.0,0.0,1.0,20.0,0.0
2.0,1.0,1.0,50.0,1.0,6.0,0.0,2.0,0.0,2.0,10.0,0.0
1.0,1.0,1.0,59.0,9.0,7.0,0.0,2.0,0.0,1.0,12.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
5.0,2.0,1.0,242.0,85.0,10.0,0.0,8.0,0.0,1.0,44.0,2.0
3.0,1.0,1.0,108.0,0.0,7.0,0.381579,1.0,0.0,1.0,13.0,0.0
1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0
2.0,2.0,1.0,83.0,9.0,4.0,0.0,5.0,0.0,1.0,21.0,0.0
,,,,,,0.0,,,,,
2.0,0.0,1.0,66.0,0.0,7.0,0.0,1.0,0.0,3.0,17.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.324503,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
3.0,0.0,1.0,149.0,0.0,8.0,0.0,6.0,0.0,2.0,22.0,1.0
0.0,0.0,0.0,13.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,0.0
3.0,0.0,1.0,80.0,7.0,5.0,0.0,2.0,0.0,1.0,16.0,0.0
2.0,1.0,1.0,183.0,137.0,16.0,0.0,6.0,1.0,1.0,35.0,1.0
1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0
1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,16.0,2.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0
1.0,0.0,0.0,5.0,10.0,5.0,0.0,1.0,0.0,3.0,5.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,10.0,1.0,0.0
1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,20.0,2.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0
1.0,0.0,0.0,5.0,10.0,5.0,0.0,4.0,0.0,9.0,5.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,18.0,2.0,0.0
1.0,0.0,0.0,19.0,171.0,19.0,0.0,9.0,0.0,67.0,19.0,1.0
1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
1.0,0.0,0.0,4.0,6.0,4.0,0.0,2.0,0.0,6.0,4.0,0.0
,,,,,,0.537736,,,,,
6.0,1.0,1.0,350.0,119.0,6.0,0.0,28.0,0.0,4.0,59.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
5.0,3.0,1.0,628.0,562.0,32.0,0.0,32.0,1.0,2.0,97.0,0.0
1.0,0.0,1.0,84.0,120.0,17.0,0.0,1.0,0.0,1.0,18.0,0.0
0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
0.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,78.0,24.0,9.0,0.0,7.0,0.0,0.0,17.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,2.0,1.0,83.0,46.0,11.0,0.0,7.0,0.0,0.0,16.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.351852,,,,,
,,,,,,0.0,,,,,
4.0,1.0,1.0,855.0,972.0,37.0,0.0,25.0,1.0,11.0,122.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
3.0,2.0,1.0,140.0,22.0,5.0,0.0,8.0,0.0,1.0,31.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
5.0,1.0,1.0,230.0,112.0,11.0,0.0,27.0,1.0,10.0,45.0,0.0
4.0,0.0,1.0,118.0,19.0,7.0,0.0,8.0,0.0,0.0,23.0,0.0
,,,,,,0.325714,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,1.0,25.0,4.0,4.0,0.0,2.0,0.0,0.0,7.0,0.0
5.0,0.0,1.0,108.0,26.0,1.0,0.0,5.0,2.0,3.0,22.0,0.0
5.0,2.0,1.0,341.0,60.0,3.0,0.0733104,13.0,1.0,2.0,52.0,0.0
,,,,,,0.0,,,,,
2.0,0.0,1.0,44.0,0.0,1.0,0.0,2.0,1.0,1.0,10.0,0.0
3.0,0.0,1.0,42.0,0.0,1.0,0.0,4.0,0.0,1.0,10.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
5.0,2.0,1.0,99.0,41.0,11.0,0.0,6.0,0.0,0.0,22.0,0.0
1.0,2.0,1.0,101.0,29.0,11.0,0.0,14.0,0.0,0.0,22.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,3.0,1.0,75.0,9.0,7.0,0.0,11.0,0.0,0.0,19.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,1.0,31.0,0.0,3.0,0.0,3.0,0.0,1.0,7.0,0.0
1.0,0.0,0.0,14.0,1.0,2.0,0.0,3.0,0.0,0.0,6.0,0.0
1.0,0.0,0.0,49.0,36.0,8.0,0.0,6.0,0.0,0.0,20.0,0.0
1.0,0.0,1.0,46.0,0.0,6.0,0.0,3.0,0.0,1.0,10.0,0.0
3.0,0.0,1.0,86.0,25.0,9.0,0.0,7.0,0.0,1.0,17.0,0.0
1.0,1.0,1.0,119.0,81.0,15.0,0.0,9.0,0.0,1.0,32.0,0.0
2.0,2.0,0.8,152.0,36.0,7.0,0.0,12.0,0.0,5.0,28.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,1.0,231.0,39.0,13.0,0.0,4.0,0.0,0.0,33.0,0.0
4.0,0.0,0.0,65.0,3.0,3.0,0.0,3.0,0.0,2.0,18.0,0.0
,,,,,,0.0,,,,,
5.0,0.0,1.0,200.0,111.0,16.0,0.0,4.0,0.0,0.0,35.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,0.0,23.0,1.0,1.0,0.0,4.0,0.0,8.0,7.0,0.0
,,,,,,0.0,,,,,
2.0,0.0,0.0,218.0,78.0,12.0,0.0,9.0,0.0,15.0,41.0,1.0
7.0,0.0,0.0,91.0,3.0,2.0,0.0,0.0,0.0,2.0,15.0,1.0
2.0,0.0,1.0,57.0,0.0,6.0,0.0,0.0,0.0,6.0,11.0,0.0
5.0,0.0,1.0,317.0,87.0,13.0,0.0,4.0,0.0,1.0,49.0,0.0
1.0,0.0,1.0,68.0,4.0,2.0,0.0,6.0,0.0,1.0,16.0,0.0
4.0,0.0,0.0,358.0,231.0,21.0,0.0,15.0,0.0,24.0,59.0,1.0
,,,,,,0.0,,,,,
1.0,1.0,1.0,31.0,1.0,3.0,0.0,3.0,0.0,2.0,6.0,0.0
1.0,0.0,0.0,23.0,3.0,2.0,0.0,4.0,0.0,2.0,8.0,0.0
2.0,0.0,1.0,47.0,1.0,3.0,0.0,3.0,0.0,1.0,9.0,0.0
1.0,0.0,1.0,273.0,112.0,14.0,0.0,4.0,0.0,5.0,43.0,1.0
1.0,0.0,0.0,22.0,3.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0
11.0,0.0,1.0,739.0,188.0,12.0,0.0,4.0,0.0,14.0,86.0,1.0
2.0,0.0,1.0,37.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0
1.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0
8.0,0.0,1.0,923.0,697.0,36.0,0.0,4.0,0.0,105.0,111.0,5.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
5.0,0.0,1.0,88.0,1.0,1.0,0.0,2.0,0.0,1.0,21.0,0.0
1.0,0.0,0.0,8.0,1.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0
14.0,0.0,1.0,799.0,41.0,7.0,0.100541,7.0,1.0,4.0,71.0,3.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,1.0,176.0,22.0,6.0,0.502128,3.0,0.0,21.0,20.0,0.0
1.0,0.0,1.0,39.0,4.0,2.0,0.0,3.0,0.0,1.0,13.0,0.0
1.0,0.0,1.0,106.0,95.0,12.0,0.0,0.0,0.0,1.0,18.0,0.0
1.0,0.0,0.0,6.0,15.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0
3.0,0.0,1.0,105.0,25.0,11.0,0.0,0.0,0.0,1.0,17.0,0.0
5.0,0.0,0.0,519.0,105.0,13.0,0.0,1.0,0.0,3.0,59.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
6.0,0.0,1.0,226.0,2.0,1.0,0.0,2.0,0.0,2.0,15.0,0.0
1.0,0.0,1.0,166.0,11.0,6.0,0.0,2.0,0.0,8.0,25.0,0.0
,,,,,,0.0,,,,,
1.0,0.0,1.0,21.0,0.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0
1.0,0.0,1.0,34.0,1.0,2.0,0.0,2.0,0.0,1.0,11.0,0.0
1.0,0.0,0.0,26.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0
,,,,,,0.0,,,,,
1.0,1.0,0.8,792.0,815.0,35.0,0.0590583,7.0,0.0,4.0,101.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
